Game ID,SteamDB score
907030,50.00%
907040,50.00%
907050,56.01%
907160,29.75%
907180,72.42%
907190,-1
907210,64.48%
907220,-1
907240,60.55%
907250,62.51%
907310,79.08%
907330,78.74%
907350,65.46%
907380,72.49%
907390,-1
907410,78.55%
906600,83.74%
906650,53.32%
906660,61.95%
906730,76.60%
906740,70.63%
906750,53.32%
906770,64.14%
906820,-1
906850,37.55%
906870,78.64%
906880,64.76%
906920,48.97%
906100,77.09%
906110,-1
906160,62.51%
906170,55.69%
906190,32.25%
906200,80.47%
906240,-1
906250,-1
906260,-1
906280,-1
906310,-1
906360,57.39%
906370,-1
906430,-1
906460,-1
906480,55.69%
906490,-1
906510,67.09%
906560,44.31%
905690,62.46%
905760,-1
905790,41.45%
905800,71.63%
905860,50.00%
905870,66.62%
905880,66.62%
905890,-1
905960,-1
905970,-1
905980,-1
906010,58.75%
906020,50.00%
906030,60.28%
905240,-1
905260,-1
905270,-1
905280,-1
905300,31.85%
905320,-1
905330,73.45%
905340,88.82%
905370,71.72%
905380,71.52%
905390,-1
905400,-1
905440,-1
905450,66.21%
905460,62.51%
905490,71.98%
905510,59.97%
905530,-1
905540,-1
905560,-1
905590,-1
905630,-1
905640,54.29%
905650,60.98%
905660,79.74%
905670,57.21%
904750,-1
904770,-1
904780,62.05%
904800,42.18%
904810,70.57%
904820,47.00%
904840,-1
904850,-1
904860,46.05%
904890,63.58%
904900,65.53%
904930,47.22%
904950,35.22%
904970,-1
904990,45.43%
905010,-1
905020,35.22%
905060,58.79%
905070,-1
905090,62.92%
905120,-1
905130,62.10%
905150,64.92%
905180,47.22%
905220,77.77%
904300,54.55%
904310,66.78%
904320,87.08%
904340,55.69%
904360,74.82%
904380,63.57%
904400,82.44%
904410,-1
904430,59.60%
904440,61.73%
904450,-1
904500,75.44%
904510,-1
904520,74.26%
904530,-1
904540,81.37%
904550,34.50%
904590,-1
904640,-1
904680,50.00%
904700,78.60%
904740,89.67%
903790,-1
903830,65.46%
903850,-1
903880,40.57%
903930,-1
904050,60.54%
904130,68.05%
904160,68.80%
904230,-1
903560,-1
903570,-1
903580,-1
903620,52.78%
903640,64.78%
903670,30.41%
903680,50.00%
903700,-1
903710,57.19%
903740,37.95%
903760,50.00%
901020,-1
903150,79.32%
903160,50.86%
903180,72.42%
900790,77.96%
900883,93.35%
901000,-1
900270,91.92%
900290,68.20%
900330,-1
900340,46.02%
900370,61.95%
900380,-1
900390,-1
900400,-1
900490,-1
899930,69.45%
899940,63.03%
899960,79.60%
899970,93.33%
899990,33.02%
900010,63.95%
900050,76.50%
900060,-1
899590,68.75%
899610,85.01%
899630,50.82%
899760,80.21%
899150,44.86%
899160,83.47%
899180,76.35%
899190,82.39%
899200,62.89%
899220,58.97%
899230,-1
899240,40.40%
899270,-1
899290,83.06%
899340,-1
899390,63.61%
899440,79.37%
899460,-1
899470,76.83%
899480,60.20%
899530,63.75%
899540,62.19%
899570,28.45%
898680,64.78%
898690,42.61%
898760,44.00%
898780,77.46%
898790,79.32%
898800,83.75%
898810,-1
898830,-1
898890,-1
898910,-1
898930,50.00%
898940,62.10%
898950,-1
898980,62.01%
899000,-1
899020,59.60%
899090,54.17%
899100,70.08%
898240,68.15%
898250,50.00%
898260,76.13%
898290,64.78%
898310,62.10%
898320,35.22%
898340,43.95%
898380,37.10%
898390,63.41%
898400,-1
898430,59.60%
898440,59.60%
898450,86.21%
898460,59.71%
898500,62.10%
898520,45.83%
898580,84.02%
898590,54.93%
898650,74.79%
898660,-1
898670,-1
897760,78.55%
897770,50.00%
897820,73.97%
897830,65.00%
897880,40.40%
897890,-1
897900,-1
897910,55.69%
897930,76.13%
897940,64.76%
897950,37.49%
897970,-1
898000,52.38%
898010,66.25%
898040,55.69%
898050,-1
898080,75.74%
898090,71.00%
898120,50.00%
898160,71.54%
898170,50.00%
898200,-1
897270,67.93%
897300,59.75%
897330,92.43%
897340,-1
897360,-1
897380,-1
897390,42.82%
897400,35.24%
897410,62.15%
897420,50.00%
897440,68.64%
897530,50.00%
897550,50.00%
897560,-1
897580,-1
897630,74.92%
897640,65.57%
897650,-1
897690,82.44%
897700,61.11%
897730,-1
896880,68.31%
896940,-1
896950,44.78%
896960,74.98%
896970,54.17%
896980,-1
896990,45.83%
897000,-1
897010,-1
897020,70.57%
897030,69.74%
897040,66.59%
897100,56.05%
897110,-1
897120,82.93%
897150,-1
897210,-1
896650,56.32%
896670,73.16%
896700,46.69%
896730,66.33%
896750,78.35%
896840,54.88%
896850,51.71%
896860,48.29%
896870,-1
896240,44.31%
896250,-1
896340,73.59%
896350,-1
896370,64.78%
896380,55.75%
896400,-1
896410,-1
896420,50.00%
896440,64.81%
896460,87.92%
896500,68.75%
896510,55.52%
896520,-1
896550,-1
896570,65.00%
896590,76.08%
895820,70.57%
895850,61.38%
895860,66.98%
895890,59.97%
895900,-1
895930,-1
895940,50.00%
895960,-1
895980,50.00%
895990,70.16%
896010,-1
896030,67.68%
896040,78.40%
896070,71.52%
896110,-1
896170,59.89%
896180,40.20%
896220,37.90%
896230,67.90%
895370,62.10%
895420,77.08%
895430,25.80%
895450,59.60%
895470,70.59%
895480,81.34%
895510,-1
895520,-1
895550,27.58%
895570,50.00%
895580,37.90%
895600,77.51%
895610,-1
895620,82.54%
895650,66.62%
895710,55.69%
895740,55.69%
895750,53.98%
895760,-1
894930,62.15%
894940,92.00%
895000,-1
895060,60.06%
895120,74.00%
895140,83.35%
895150,45.31%
895160,-1
895170,66.62%
895180,57.39%
895190,-1
895210,44.31%
895220,86.01%
895330,65.93%
894540,70.19%
894570,-1
894610,59.60%
894620,-1
894630,74.74%
894730,60.28%
894740,54.17%
894750,65.42%
894790,-1
894820,50.00%
894830,59.90%
894890,-1
894070,53.32%
894090,59.60%
894110,60.34%
894120,-1
894160,-1
894200,-1
894270,65.26%
894310,73.89%
894320,-1
894330,70.75%
894350,-1
894360,-1
894380,67.93%
894390,54.02%
894420,79.04%
894430,-1
894460,83.51%
893640,64.35%
893650,35.22%
893670,-1
893680,85.67%
893690,83.33%
893710,-1
893720,-1
893730,86.65%
893740,-1
893790,87.55%
893810,-1
893840,82.07%
893850,89.24%
893870,54.47%
893900,-1
893940,50.00%
893950,69.26%
893960,57.18%
894000,79.50%
894010,44.00%
893170,-1
893180,84.71%
893330,54.08%
893350,-1
893360,57.96%
893370,-1
893420,-1
893450,57.39%
893460,46.68%
893470,81.47%
893480,-1
893490,-1
893500,56.74%
893520,77.58%
893560,73.93%
893570,69.35%
893590,42.82%
893610,78.73%
893620,70.33%
892780,74.20%
892830,76.58%
892860,-1
892880,67.91%
892900,50.00%
892910,50.00%
892930,59.43%
892960,63.45%
892970,-1
892980,74.53%
892990,-1
893010,72.02%
893030,85.30%
893060,45.70%
893070,46.90%
893090,-1
893120,-1
893140,41.67%
893150,43.17%
892380,80.27%
892420,63.95%
892440,60.28%
892460,-1
892470,-1
892490,64.35%
892500,-1
892510,67.88%
892560,80.51%
892570,-1
892630,75.95%
892640,59.60%
892650,57.85%
892690,78.90%
892740,-1
892760,74.75%
892040,59.00%
892050,54.48%
892130,35.24%
892160,54.17%
892170,36.11%
892180,54.17%
892200,-1
892210,62.10%
891700,38.03%
891710,73.19%
891720,68.75%
891790,68.03%
891850,-1
891860,66.32%
891870,58.59%
891950,53.55%
891960,75.77%
891970,-1
891990,53.32%
892020,43.68%
892030,57.21%
891130,82.82%
891170,82.55%
891180,66.33%
891190,53.00%
891200,52.03%
891220,81.25%
891240,60.09%
891270,41.67%
891290,44.31%
891320,52.39%
891330,42.61%
891340,-1
891350,57.26%
891370,79.18%
891380,59.60%
891420,59.66%
891430,36.06%
891460,-1
891470,42.61%
891480,54.75%
891490,68.97%
891510,89.49%
891520,-1
890700,79.04%
890710,60.77%
890720,87.61%
890740,62.51%
890750,-1
890800,34.64%
890820,44.89%
890840,62.15%
890880,81.18%
890900,-1
890910,55.69%
890920,50.80%
890930,57.18%
890940,61.95%
890970,75.38%
891040,83.99%
891050,55.69%
891090,56.69%
891100,61.49%
891110,-1
891120,61.97%
890410,-1
890470,50.00%
890480,63.45%
890500,61.92%
890550,-1
890570,70.48%
890590,66.33%
890600,-1
890630,-1
890640,58.97%
890680,-1
890690,-1
889970,46.68%
889990,40.40%
890010,-1
890030,-1
890031,-1
890032,-1
890070,84.92%
890110,55.52%
890130,70.57%
890180,50.45%
890200,-1
890210,55.69%
890220,78.29%
890280,75.12%
890300,70.68%
890310,84.13%
889600,72.78%
889670,-1
889680,-1
889700,83.75%
889710,76.95%
889720,62.05%
889730,63.27%
889740,81.00%
889760,26.00%
889770,79.50%
889790,56.05%
889850,44.86%
889080,84.16%
889100,-1
889130,57.39%
889150,-1
889160,-1
889170,67.48%
889210,62.51%
889220,76.37%
889240,70.97%
889260,-1
889280,71.52%
889290,-1
889320,75.46%
889330,46.02%
889360,-1
889400,-1
889450,-1
889470,-1
889480,86.94%
889500,-1
889510,87.07%
889520,76.76%
889530,64.76%
888710,50.00%
888740,33.38%
888750,59.60%
888760,59.60%
888800,54.30%
888810,43.68%
888880,-1
888900,-1
888910,-1
888970,44.87%
889030,59.60%
889040,71.97%
889060,-1
888480,-1
888540,35.22%
888560,55.69%
888570,57.39%
888610,46.41%
888620,47.22%
888630,75.45%
888640,62.51%
888670,42.83%
888690,53.75%
887960,56.32%
887970,70.40%
888010,73.56%
888020,-1
888040,84.95%
888070,55.27%
888090,89.36%
888150,-1
888200,-1
888220,-1
888250,50.00%
888310,-1
888370,66.76%
888380,64.78%
888400,-1
887490,-1
887510,-1
887520,50.00%
887530,74.55%
887550,75.44%
887570,-1
887590,-1
887630,-1
887660,68.15%
887680,-1
887710,36.55%
887720,44.25%
887730,66.66%
887740,40.32%
887750,-1
887800,64.52%
887820,76.02%
887830,-1
887850,56.63%
887870,50.00%
887880,62.10%
887890,-1
887900,75.92%
887910,55.69%
887920,-1
887930,55.69%
887940,-1
887950,-1
887040,-1
887060,76.95%
887090,73.16%
887160,81.17%
887170,54.17%
887280,-1
887300,59.97%
887340,71.17%
887370,59.73%
887400,71.41%
887420,79.83%
887440,-1
886520,46.86%
886530,-1
886540,-1
886590,51.89%
886600,64.78%
886610,-1
886620,-1
886650,-1
886670,-1
886720,-1
886730,70.52%
886780,50.00%
886820,71.42%
886830,55.69%
886840,-1
886860,-1
886890,-1
886900,73.64%
886950,70.34%
886960,62.95%
886970,66.32%
886040,68.20%
886070,79.25%
886110,77.57%
886120,59.37%
886160,64.01%
886180,64.76%
886210,-1
886220,-1
886230,40.40%
886270,52.47%
886290,33.38%
886300,62.10%
886310,32.07%
886330,67.93%
886350,64.78%
886360,57.18%
886370,61.21%
886380,-1
886390,56.53%
886420,33.38%
886430,-1
886450,-1
886460,75.56%
886470,58.08%
885780,69.80%
885790,72.86%
885810,91.05%
885890,-1
885910,-1
885940,78.61%
886010,48.29%
886020,47.22%
885290,65.42%
885320,44.86%
885380,56.10%
885390,41.95%
885440,70.42%
885470,81.00%
885480,-1
885590,56.53%
885630,55.52%
885640,72.91%
885650,81.90%
885690,64.06%
885730,30.86%
884830,77.02%
884880,57.18%
884900,43.95%
884910,-1
884920,-1
884960,75.41%
884980,78.44%
884990,71.05%
885030,75.77%
885080,-1
885090,25.97%
885100,39.94%
885110,40.63%
885120,78.73%
885140,77.33%
885150,81.70%
885190,47.17%
885210,-1
885220,-1
885240,57.39%
885250,59.60%
884350,70.33%
884370,73.19%
884390,39.24%
884400,-1
884410,56.32%
884420,71.52%
884430,45.52%
884440,46.73%
884460,55.69%
884470,-1
884500,-1
884530,30.56%
884550,46.87%
884590,35.22%
884610,-1
884630,-1
884640,57.74%
884770,57.39%
883960,50.00%
883970,39.72%
884020,-1
884070,-1
884080,-1
884160,62.51%
884180,-1
884200,54.26%
884240,-1
884260,91.43%
884270,66.62%
884290,50.00%
884320,54.54%
884340,55.53%
883590,89.30%
883670,54.20%
883680,51.58%
883710,95.69%
883750,-1
883790,59.97%
883810,64.78%
883830,68.15%
883850,-1
883860,70.05%
883870,82.37%
883880,-1
883900,62.51%
883930,59.60%
883020,73.32%
883070,81.07%
883100,84.30%
883120,-1
883130,80.45%
883140,63.45%
883160,-1
883170,39.46%
883190,56.32%
883220,59.79%
883240,-1
883270,-1
883280,-1
883290,41.45%
883300,57.39%
883330,54.17%
883360,81.97%
883390,39.72%
883400,-1
882560,62.32%
882590,-1
882600,50.00%
882620,73.19%
882630,42.61%
882640,74.16%
882660,-1
882670,59.39%
882680,74.37%
882700,-1
882710,90.89%
882750,-1
882760,63.75%
882790,88.80%
882830,-1
882840,66.62%
882860,-1
882870,-1
882900,80.70%
882910,48.44%
882940,62.15%
882960,75.85%
882990,52.78%
883000,50.00%
882070,55.94%
882080,76.13%
882110,90.75%
882140,87.93%
882180,-1
882200,46.25%
882210,78.13%
882220,70.40%
882230,42.61%
882250,77.02%
882260,55.69%
882280,36.59%
882290,68.15%
882300,-1
882330,43.47%
882380,-1
882390,58.97%
882410,79.91%
882440,-1
882460,37.90%
881610,32.80%
881620,-1
881670,62.51%
881680,73.04%
881690,69.30%
881710,-1
881730,47.89%
881750,65.93%
881810,-1
881820,59.60%
881880,47.89%
881900,-1
881910,55.69%
881920,67.05%
881930,30.56%
881970,44.31%
881980,60.28%
882020,76.42%
882030,64.76%
882040,71.26%
881090,76.13%
881110,68.15%
881150,50.00%
881170,48.56%
881190,59.60%
881230,56.83%
881260,64.78%
881290,-1
881300,59.68%
881310,46.68%
881320,70.44%
881390,57.39%
881420,78.43%
881470,-1
881490,56.00%
881500,51.56%
881510,45.16%
881520,64.35%
881530,-1
881550,-1
881560,78.66%
880700,-1
880720,-1
880730,-1
880750,52.58%
880770,54.17%
880790,-1
880800,50.00%
880840,54.48%
880850,53.69%
880860,68.75%
880910,-1
880940,89.02%
880950,92.52%
880990,33.73%
881040,86.77%
881060,57.39%
881080,35.22%
880270,64.78%
880300,62.90%
880310,47.89%
880320,50.00%
880330,-1
880340,-1
880370,68.97%
880380,55.58%
880400,85.52%
880470,47.00%
880490,83.77%
880510,85.80%
880550,54.30%
880570,71.55%
880580,82.93%
880590,33.38%
880610,78.60%
880620,50.94%
880180,70.57%
880200,48.07%
880210,-1
880220,68.02%
879920,-1
879670,55.94%
879740,76.13%
879780,-1
879850,-1
879200,50.00%
879250,72.18%
879260,59.60%
879270,56.53%
879280,66.57%
879290,-1
879320,35.22%
879390,-1
879410,55.80%
879420,64.86%
879430,79.68%
879450,57.39%
879470,61.27%
879480,55.69%
879510,86.97%
879520,70.57%
879530,-1
879580,-1
879600,64.78%
879610,45.98%
879620,50.00%
879650,63.13%
879660,-1
878660,51.44%
878680,76.62%
878690,-1
878710,50.00%
878750,90.22%
878770,69.44%
878780,66.25%
878810,33.38%
878820,40.63%
878880,-1
878890,50.00%
878910,-1
878940,78.32%
878970,-1
878980,58.33%
878990,-1
879030,55.14%
879050,-1
879060,65.93%
879080,-1
879090,50.00%
879100,59.60%
879110,50.00%
879120,54.17%
879140,-1
878240,51.56%
878250,80.30%
878270,50.00%
878280,63.89%
878290,67.20%
878300,54.17%
878310,-1
878320,79.17%
878330,70.75%
878340,-1
878350,67.26%
878400,35.22%
878410,35.22%
878420,68.61%
878440,-1
878470,40.63%
878500,41.67%
878510,55.69%
878520,64.79%
878540,-1
878570,36.11%
878580,70.36%
878590,-1
878610,-1
878620,-1
878640,51.56%
877730,50.00%
877750,31.03%
877780,56.53%
877800,74.53%
877810,86.45%
877840,72.67%
877870,-1
877910,75.70%
877940,76.13%
877960,66.76%
877980,53.00%
878020,73.93%
878030,-1
878080,40.72%
878100,62.51%
878110,74.39%
878120,40.40%
878140,-1
878150,75.77%
878160,36.94%
878170,61.38%
878180,65.03%
878220,-1
877230,58.97%
877250,43.95%
877260,54.30%
877270,62.51%
877300,-1
877310,59.60%
877340,-1
877360,61.44%
877380,53.98%
877400,-1
877440,-1
877460,51.34%
877470,40.40%
877480,66.62%
877510,57.96%
877530,-1
877550,74.53%
877590,43.95%
877610,-1
877680,55.14%
877710,-1
876780,72.42%
876810,44.31%
876840,55.14%
876850,90.36%
876860,39.72%
876870,31.03%
876880,50.00%
876890,70.99%
876900,70.14%
876910,36.09%
876930,56.00%
876960,54.48%
877040,64.76%
877060,-1
877070,50.00%
877080,69.58%
877150,53.91%
877180,-1
877190,68.05%
876410,50.00%
876470,45.93%
876480,-1
876500,78.11%
876540,50.00%
876580,-1
876650,89.17%
875930,85.79%
876100,-1
876110,45.16%
876130,67.93%
876140,35.24%
876150,-1
876160,87.74%
876170,-1
876180,73.89%
876200,57.88%
876210,55.69%
876220,68.01%
876240,-1
876260,70.57%
876270,-1
876290,40.03%
876300,56.00%
876310,73.36%
876320,78.74%
876330,48.80%
876340,47.22%
876380,53.02%
875500,59.60%
875510,66.62%
875520,64.78%
875530,60.28%
875540,59.43%
875550,32.07%
875610,89.65%
875630,41.67%
875640,-1
875660,-1
875670,51.89%
875680,-1
875710,66.62%
875740,76.81%
875780,50.00%
875790,-1
875800,71.37%
875810,64.76%
875830,72.74%
875840,59.60%
875080,71.55%
875100,-1
875110,72.86%
875160,58.33%
875230,-1
875240,72.63%
875250,45.52%
875260,25.20%
875270,70.57%
875300,81.48%
875310,74.28%
875320,-1
875340,63.89%
875360,-1
875370,-1
875400,-1
875430,52.98%
875460,73.45%
875480,60.06%
874630,-1
874640,37.49%
874650,60.35%
874690,60.09%
874700,45.50%
874760,66.98%
874770,76.13%
874780,45.83%
874810,44.31%
874830,35.48%
874840,33.24%
874880,52.39%
874930,47.89%
874230,54.02%
874250,55.69%
874260,-1
874270,41.86%
874330,39.91%
874370,73.62%
874400,69.65%
874440,-1
874450,-1
874460,69.26%
873790,63.45%
873810,50.00%
873820,71.87%
873830,-1
873850,40.03%
873860,59.60%
873890,82.95%
873900,55.66%
873910,37.40%
873930,54.88%
873940,84.09%
873960,43.91%
873970,55.66%
873980,65.16%
874010,69.83%
874020,43.68%
874030,61.98%
874040,80.07%
874060,68.15%
874080,-1
874090,55.69%
874130,68.60%
874140,41.45%
874180,-1
874200,55.22%
873470,66.62%
873480,-1
873490,76.85%
873500,68.80%
873530,-1
873560,79.50%
873610,76.65%
873710,44.31%
873720,-1
873730,36.55%
873740,-1
872970,74.93%
872990,76.08%
873040,-1
873050,50.00%
873070,81.11%
873090,-1
873120,52.78%
873140,-1
873160,50.00%
873180,45.83%
873190,81.11%
873200,87.30%
873210,47.89%
873220,59.80%
873230,82.42%
873240,84.91%
873250,60.54%
873280,-1
873310,58.97%
873320,-1
873330,-1
873390,77.00%
873410,63.06%
872390,-1
872400,48.11%
872410,56.88%
872440,68.80%
872450,-1
872460,-1
872470,78.48%
872490,54.84%
872530,50.00%
872550,56.05%
872560,-1
872580,76.62%
872590,62.51%
872600,73.62%
872630,40.20%
872690,54.17%
872700,79.83%
872720,-1
872730,64.07%
872750,82.58%
872790,84.03%
872810,75.86%
872820,76.24%
871920,60.54%
871930,86.63%
871940,-1
871950,81.34%
871990,63.94%
872000,38.04%
872040,72.21%
872060,67.93%
872090,64.96%
872110,75.10%
872130,87.94%
872140,-1
872180,56.05%
872220,68.80%
872230,-1
872240,78.02%
872270,-1
872310,-1
872330,-1
872340,57.39%
872350,56.60%
872360,62.51%
872380,71.63%
871390,71.55%
871400,-1
871410,-1
871490,57.39%
871510,72.86%
871530,74.89%
871550,62.00%
871570,86.08%
871580,-1
871590,53.32%
871620,38.03%
871640,-1
871670,44.31%
871710,50.00%
871720,93.59%
871850,62.88%
871860,55.69%
871870,65.67%
870940,-1
870950,-1
870990,44.73%
871100,75.74%
871140,57.18%
871150,55.69%
871160,-1
871190,77.92%
871200,79.46%
871230,61.95%
871270,56.32%
871280,85.18%
871290,62.51%
871300,40.03%
871310,67.93%
871320,-1
871330,-1
870570,-1
870580,53.32%
870590,-1
870670,-1
870680,54.17%
870690,84.38%
870730,77.18%
870740,68.15%
870750,42.83%
870780,88.94%
870800,76.62%
870820,82.09%
870830,-1
870890,82.82%
870290,72.40%
870390,59.37%
870400,47.22%
870430,40.40%
870450,54.02%
870510,-1
870520,60.74%
870120,53.31%
870140,69.44%
870150,50.00%
870160,53.87%
870180,61.11%
870190,62.51%
870260,-1
869850,-1
869870,79.89%
869880,-1
869910,-1
869930,50.00%
870000,42.82%
870010,-1
870020,68.15%
870030,-1
870090,77.40%
870100,35.24%
870110,77.52%
869350,82.01%
869370,-1
869410,-1
869420,44.31%
869440,-1
869450,-1
869460,-1
869470,62.93%
869500,-1
869540,74.99%
869550,70.75%
869560,50.00%
869580,-1
869600,-1
869620,72.75%
869630,-1
869640,-1
869650,58.33%
869660,55.13%
869680,40.57%
869690,-1
869710,-1
869730,-1
869750,63.75%
869760,84.42%
869780,62.89%
869840,85.97%
868880,69.44%
868890,55.57%
868910,-1
868920,49.40%
868930,-1
868940,70.33%
868950,-1
868960,28.45%
868970,60.54%
868980,91.50%
869010,-1
869030,72.42%
869060,47.53%
869080,66.76%
869090,-1
869100,59.97%
869120,68.15%
869130,48.66%
869170,78.61%
869270,-1
869280,32.07%
869290,76.13%
869300,74.03%
869340,50.00%
868450,-1
868460,32.00%
868470,46.41%
868480,46.68%
868500,76.58%
868510,58.33%
868520,91.06%
868550,53.00%
868560,53.32%
868570,66.27%
868580,71.49%
868600,-1
868660,70.75%
868710,40.63%
868720,-1
868730,-1
868760,-1
868770,72.16%
868780,73.75%
868810,57.18%
868830,62.51%
868130,72.42%
868150,77.02%
868180,-1
868190,30.54%
868200,-1
868210,-1
868230,70.97%
868260,62.10%
868270,-1
868320,57.10%
868340,62.92%
868350,-1
868360,83.52%
868370,37.49%
868380,58.95%
868390,-1
868400,57.18%
868430,-1
868440,-1
867720,-1
867730,57.31%
867750,59.60%
867760,-1
867770,-1
867790,66.62%
867800,54.48%
867850,54.17%
867900,-1
867920,-1
867960,-1
867980,80.66%
868000,40.03%
868010,69.44%
868020,85.35%
868040,59.97%
868060,72.93%
868070,68.97%
868080,75.80%
868090,66.85%
868100,41.93%
867250,71.63%
867290,62.06%
867380,85.90%
867390,65.00%
867400,71.72%
867420,72.39%
867460,-1
867470,66.62%
867480,52.37%
867490,82.74%
867510,-1
867530,-1
867540,47.61%
867550,65.03%
867570,40.40%
867580,37.49%
867590,54.17%
867610,47.80%
867620,24.14%
867640,64.76%
867660,-1
867700,74.37%
866700,55.69%
866710,64.78%
866720,-1
866730,-1
866740,-1
866750,-1
866780,-1
866790,-1
866800,90.91%
866900,-1
866950,57.39%
866960,56.05%
867010,59.43%
867050,73.93%
867080,-1
867090,57.76%
867110,71.55%
867120,64.67%
867130,-1
867140,71.32%
867150,-1
867180,77.66%
866260,39.72%
866270,-1
866280,-1
866310,59.39%
866330,-1
866340,42.61%
866350,62.51%
866400,70.15%
866420,82.31%
866430,-1
866440,91.54%
866450,69.44%
866480,-1
866500,-1
866510,64.92%
866540,87.94%
865720,42.61%
865750,-1
865760,-1
865770,74.63%
865780,-1
865800,69.44%
865810,-1
865820,77.47%
865830,81.81%
865840,-1
865850,63.77%
865860,58.33%
865870,70.33%
865880,85.72%
865930,74.69%
865940,73.42%
865980,57.84%
865990,62.51%
866010,71.23%
866040,59.60%
866080,-1
866100,62.10%
866130,-1
866140,78.75%
866180,28.45%
866190,82.90%
866200,-1
865150,-1
865160,50.00%
865170,-1
865180,72.70%
865190,64.24%
865200,56.32%
865220,77.34%
865250,68.11%
865270,85.03%
865310,57.46%
865330,40.40%
865360,84.90%
865370,66.25%
865390,42.81%
865400,-1
865540,90.61%
865570,88.07%
865610,-1
865630,-1
865640,-1
864700,-1
864730,60.52%
864740,-1
864760,56.05%
864780,-1
864790,54.48%
864810,66.27%
864850,55.69%
864860,78.40%
864930,-1
864940,32.53%
864960,-1
864970,75.14%
865040,89.21%
865060,-1
865090,83.62%
865100,36.55%
865130,50.00%
864300,84.88%
864310,-1
864360,-1
864370,-1
864420,75.46%
864430,75.53%
864450,74.99%
864480,-1
864500,-1
864510,71.78%
864530,60.54%
864550,71.63%
864570,63.76%
864590,31.85%
864600,50.00%
864610,74.28%
864680,76.14%
863900,70.63%
863920,55.69%
863980,54.99%
864010,54.69%
864020,59.60%
864030,-1
864060,86.79%
864100,83.68%
864110,73.89%
864130,66.83%
864150,55.13%
864160,73.71%
864190,-1
864200,55.69%
864230,-1
864270,55.69%
863400,81.27%
863420,53.10%
863430,-1
863460,51.70%
863470,73.89%
863550,88.74%
863560,42.42%
863570,78.29%
863580,41.45%
863590,87.28%
863640,-1
863660,52.78%
863670,-1
863690,50.00%
863700,-1
863720,-1
863730,71.57%
863780,-1
863810,61.95%
863840,59.60%
863870,42.61%
862920,69.77%
862940,33.24%
862990,48.29%
863120,-1
863150,54.17%
863170,50.00%
863190,69.44%
863210,63.21%
863220,65.03%
863270,-1
863280,62.10%
863290,40.40%
863300,-1
863310,50.00%
863380,58.75%
862480,77.72%
862490,61.95%
862500,-1
862520,-1
862570,90.14%
862580,76.04%
862590,36.11%
862640,47.22%
862650,37.10%
862670,-1
862690,86.22%
862700,74.51%
862730,61.97%
862740,69.36%
862770,78.13%
862790,42.82%
862800,85.56%
862850,53.98%
862880,47.61%
862890,-1
862110,-1
862120,33.06%
862130,-1
862150,54.50%
862160,79.81%
862190,-1
